dialect,standard,region,sentiment,source,source_split
Cầm giùm tui cái bịch ni cái nha.,Cầm giùm tôi cái túi này cái nha.,central,neutral,synthetic,
Chỗ ni hình như mới mở thì phải.,Chỗ này hình như mới mở thì phải.,central,neutral,synthetic,
"Bữa nay trời lất phất mưa, ngồi hiên nhà uống trà hái vị chi.","Hôm nay trời lất phất mưa, ngồi hiên nhà uống trà thích vị gì.",central,neutral,synthetic,
Tui vừa ghé chợ mua ít cá về kho tiêu ăn trưa.,Tôi vừa ghé chợ mua ít cá về kho tiêu ăn trưa.,central,neutral,synthetic,
"Cái áo ni mặc mát hầy, mua ở mô rứa bạn?","Cái áo này mặc mát thế, mua ở đâu thế bạn?",central,neutral,synthetic,
Chừ mà kêu đi bộ ra đầu hẻm chắc tui chịu.,Bây giờ mà bắt đi bộ ra đầu hẻm chắc tôi chịu.,central,neutral,synthetic,
Tối ni ai đi dạo bờ sông hông hay ở nhà cày phim?,Tối nay ai đi dạo bờ sông không hay ở nhà cày phim?,central,neutral,synthetic,
Thấy người ta xếp hàng dài răng ra mà nản.,Thấy người ta xếp hàng dài thế ra mà nản.,central,neutral,synthetic,
Hôm qua đi ngang qua thấy quán đó đóng cửa rồi.,Hôm qua đi ngang qua thấy quán đó đóng cửa rồi.,central,neutral,synthetic,
Mi răng bữa nay cứ thừ người ra rứa?,Mày sao hôm nay cứ thừ người ra thế?,central,neutral,synthetic,
"Bát phở ni nêm nếm vừa miệng phết, ăn được.","Bát phở này nêm nếm vừa miệng phết, ăn được.",central,neutral,synthetic,
"Để tui kiếm cái kéo cắt giùm cho, đứng đó chờ xí.","Để tôi kiếm cái kéo cắt giùm cho, đứng đó chờ tí.",central,neutral,synthetic,
Sáng mơi nhớ dậy sớm tưới giùm tauấy chậu hoa nha.,Sáng mai nhớ dậy sớm tưới giùm tao mấy chậu hoa nha.,central,neutral,synthetic,
"Hắn mới mua xe máy mới, chạy êm ru luôn.","Nó mới mua xe máy mới, chạy êm ru luôn.",central,neutral,synthetic,
Nhà bên cạnh chiều ni lợp lại mái tôn ồn ào ghê.,Nhà bên cạnh chiều nay lợp lại mái tôn ồn ào ghê.,central,neutral,synthetic,
Bữa răng rảnh rỗi ghé nhà tui chơi bữa hè.,Hôm nào rảnh rỗi ghé nhà tui chơi bữa nhé.,central,neutral,synthetic,
"Cái điện thoại ni pin trâu thật, xài cả ngày chưa hết.","Cái điện thoại này pin trâu thật, xài cả ngày chưa hết.",central,neutral,synthetic,
Tui để quên cái nón bảo hiểm ở quán nước rồi.,Tôi để quên cái nón bảo hiểm ở quán nước rồi.,central,neutral,synthetic,
"Trời hâm hấp rứa dễ mệt người lắm, nhớ uống nước nhiều.","Trời oi bức thế dễ mệt người lắm, nhớ uống nước nhiều.",central,neutral,synthetic,
Chuyến xe cuối cùng chạy lúc mấy giờ rứa bay?,Chuyến xe cuối cùng chạy lúc mấy giờ thế các cậu?,central,neutral,synthetic,
Gạo đợt ni dẻo với thơm hơn đợt trước nhiều.,Gạo đợt này dẻo với thơm hơn đợt trước nhiều.,central,neutral,synthetic,
Bữa ni trời cứ u u mây mưa mần răng á.,Hôm nay trời cứ u u mây mưa thế nào ấy.,central,neutral,synthetic,
Để đó tui chiều ghé lấy cho.,Để đấy chiều tôi ghé lấy cho.,central,neutral,synthetic,
Chừ mà ra đường thì nắng thấy mồ.,Bây giờ mà ra đường thì nắng thấy mồ.,central,neutral,synthetic,
Quán nớ bán phở vị cũng tàm tạm.,Quán đó bán phở vị cũng tàm tạm.,central,neutral,synthetic,
Đi đứng kiểu chi mả té trầy trụa rứa.,Đi đứng kiểu gì mà ngã trầy trụa thế.,central,neutral,synthetic,
Tui cất chìa khóa ngoải rồi cơ mà.,Tôi cất chìa khóa ngoài kia rồi cơ mà.,central,neutral,synthetic,
Nỏ biết chừng nào mới được nghỉ phép hè.,Không biết chừng nào mới được nghỉ phép hè.,central,neutral,synthetic,
Cấy áo ni mua hồi năm ngoái ở chợ.,Cái áo này mua hồi năm ngoái ở chợ.,central,neutral,synthetic,
Rứa là tối ni tụi mình đi ăn ốc hỉ?,Thế là tối nay tụi mình đi ăn ốc nhé?,central,neutral,synthetic,
Hắn có hay vô đây chơi mô.,Nó có hay vào đây chơi đâu.,central,neutral,synthetic,
Bậu bàn ghế xếp gọn gàng lại coi.,Bọn mày bàn ghế xếp gọn gàng lại xem nào.,central,neutral,synthetic,
Cơm nước xong xuôi rồi ngồi hóng mát.,Cơm nước xong xuôi rồi ngồi hóng mát.,central,neutral,synthetic,
Phim nớ coi được chớ bộ.,Phim đó xem được đấy chứ.,central,neutral,synthetic,
Tui thấy tụi nó hẹn nhau ở ngã ba.,Tôi thấy tụi nó hẹn nhau ở ngã ba.,central,neutral,synthetic,
Giờ ni chắc họ đóng cửa nghỉ bán rồi.,Giờ này chắc họ đóng cửa nghỉ bán rồi.,central,neutral,synthetic,
Họ hàng nhà hắn ở tận miền Nam.,Họ hàng nhà nó ở tận miền Nam.,central,neutral,synthetic,
Mấy cấy bông ni tui mới xin về trồng.,Mấy cái bông này tôi mới xin về trồng.,central,neutral,synthetic,
Thôi để bữa khác tính chuyện đó.,Thôi để bữa khác tính chuyện đó.,central,neutral,synthetic,
Nghe nói đoạn nọ đang làm đường.,Nghe nói đoạn kia đang làm đường.,central,neutral,synthetic,
Bữa ni trời hâm hấp rứa chắc chiều đổ mưa.,Hôm nay trời oi bức thế này chắc chiều đổ mưa.,central,neutral,synthetic,
Tau tính ra chợ mua mớ cá về kho tiêu ăn cơm.,Tao tính ra chợ mua mớ cá về kho tiêu ăn cơm.,central,neutral,synthetic,
"Mi cứ để đó chiều tau mần cho, có chi mô nà.","Mày cứ để đấy chiều tao làm cho, có gì đâu nào.",central,neutral,synthetic,
"Quán ni bán đắt khách ghê, đợi mười lăm phút chưa thấy.","Quán này bán đắt khách ghê, đợi mười lăm phút chưa thấy.",central,neutral,synthetic,
Tui thấy dạo ni dạo ni hay cúp điện quá chừng.,Tôi thấy dạo này hay cúp điện quá chừng.,central,neutral,synthetic,
Mệ cho hay là chiều ni giỗ cụ bên nội.,Bà cho biết là chiều nay giỗ cụ bên nội.,central,neutral,synthetic,
Đi đường ni ngắn hơn đoạn vòng qua cầu trạm.,Đi đường này ngắn hơn đoạn vòng qua cầu trạm.,central,neutral,synthetic,
"Áo ni mặc vừa khít người, chất vải cũng mát nữa.","Áo này mặc vừa khít người, chất vải cũng mát nữa.",central,neutral,synthetic,
Mấy đứa nhỏ dừ hay thích xem hoạt hình trên tivi.,Mấy đứa nhỏ bây giờ hay thích xem hoạt hình trên tivi.,central,neutral,synthetic,
Chiều ni ai rảnh ra bãi biển đạp xe hóng mát hè.,Chiều nay ai rảnh ra bãi biển đạp xe hóng mát nào.,central,neutral,synthetic,
Nhà hết gạo rồi mà chưa có tiền đi mua.,Nhà hết gạo rồi mà chưa có tiền đi mua.,central,neutral,synthetic,
Xe ni tui mua lâu rồi mà đi vẫn êm ru.,Xe này tôi mua lâu rồi mà đi vẫn êm ru.,central,neutral,synthetic,
"Bậu cứ thong thả đi, việc nhà có tui lo rồi.","Cậu cứ thong thả đi, việc nhà có tôi lo rồi.",central,neutral,synthetic,
Chừ muốn ăn tô bún bò cay mà trời nắng quá.,Bây giờ muốn ăn tô bún bò cay mà trời nắng quá.,central,neutral,synthetic,
Tụi nó hẹn nhau ở quán cà phê góc đường.,Tụi nó hẹn nhau ở quán cà phê góc đường.,central,neutral,synthetic,
Sân phơi đồ rứa là khô rang rứa đó.,Sân phơi đồ thế là khô rang thế đấy.,central,neutral,synthetic,
Nghe nói quán ni mới mở bán thử chè khúc bạch.,Nghe nói quán này mới mở bán thử chè khúc bạch.,central,neutral,synthetic,
Hôm qua tau thức khuya đọc sách nên mỏi mắt.,Hôm qua tao thức khuya đọc sách nên mỏi mắt.,central,neutral,synthetic,
Bữa mô rảnh rỗi ghé nhà chơi uống nước chè xanh.,Bữa nào rảnh rỗi ghé nhà chơi uống nước chè xanh.,central,neutral,synthetic,
"Bữa ni trời oi bức quá, mồ hôi cứ vã ra như tắm.","Hôm nay trời oi bức quá, mồ hôi cứ vã ra như tắm.",central,neutral,synthetic,
Chiều ni ai rảnh ra quán nước vỉa hè ngồi chơi chút hè.,Chiều nay ai rảnh ra quán nước vỉa hè ngồi chơi chút nhỉ.,central,neutral,synthetic,
Nhà bên nớ đang sửa cái cổng hay răng mà ồn dữ.,Nhà bên kia đang sửa cái cổng hay sao mà ồn thế.,central,neutral,synthetic,
Chừ mà kiếm cái áo ấm mặc vừa chắc cũng hơi khó.,Bây giờ mà kiếm cái áo ấm mặc vừa chắc cũng hơi khó.,central,neutral,synthetic,
Mấy đứa nhỏ dạo ni lười ăn rau hẳn ra.,Mấy đứa nhỏ dạo này lười ăn rau hẳn ra.,central,neutral,synthetic,
"Tui thấy quán ni bán giá cũng bình thường, không đắt lắm.","Tôi thấy quán này bán giá cũng bình thường, không đắt lắm.",central,neutral,synthetic,
Nghe nói tuần sau có đợt lạnh tràn về nữa đó.,Nghe nói tuần sau có đợt lạnh tràn về nữa đấy.,central,neutral,synthetic,
"Để đó tui dọn cho, ngồi nghỉ đi chớ.","Để đấy tôi dọn cho, ngồi nghỉ đi chứ.",central,neutral,synthetic,
Công việc dạo ni nhiều quá nên ít thời gian lướt mạng.,Công việc dạo này nhiều quá nên ít thời gian lướt mạng.,central,neutral,synthetic,
Hồi chiều gặp hắn ở ngã ba đường mà vội quá không kịp chào.,Hồi chiều gặp nó ở ngã ba đường mà vội quá không kịp chào.,central,neutral,synthetic,
"Xăng mới tăng giá lại rồi, đi lại kiểu chi cũng tốn kém.","Xăng mới tăng giá lại rồi, đi lại kiểu gì cũng tốn kém.",central,neutral,synthetic,
Bữa mô rảnh rỗi ghé nhà tui chơi bữa nha.,Bữa nào rảnh rỗi ghé nhà tôi chơi bữa nhé.,central,neutral,synthetic,
"Tui vừa xem xong bộ phim chiếu rạp ngoài kia, cũng tạm ổn.","Tôi vừa xem xong bộ phim chiếu rạp ngoài kia, cũng tạm ổn.",central,neutral,synthetic,
Cái điện thoại ni pin xài cũng trâu phết chứ bộ.,Cái điện thoại này pin dùng cũng trâu phết chứ bộ.,central,neutral,synthetic,
Sáng nào lão cũng làm ly cà phê đen đá rồi mới đi làm.,Sáng nào ông ấy cũng làm ly cà phê đen đá rồi mới đi làm.,central,neutral,synthetic,
Nhìn chậu hoa mười giờ trước hiên nhà nở đẹp ghê.,Nhìn chậu hoa mười giờ trước hiên nhà nở đẹp ghê.,central,neutral,synthetic,
"Trận bóng tối qua đá tẻ ngắt, xem buồn ngủ muốn chết.","Trận bóng tối qua đá chán lắm, xem buồn ngủ muốn chết.",central,neutral,synthetic,
Cơm nước xong xuôi rồi thì ngồi uống nước chè xanh đi.,Cơm nước xong xuôi rồi thì ngồi uống nước chè xanh đi.,central,neutral,synthetic,
"Bữa nay trời chuyển mưa dầm dề, tính ra đi mần mệt ghê.","Hôm nay trời chuyển mưa dầm dề, tính ra đi làm mệt ghê.",central,neutral,synthetic,
Ai hay đi ngang đoạn ni chiều ni thì cẩn thận kẹt xe ngen.,Ai hay đi ngang đoạn này chiều nay thì cẩn thận kẹt xe nha.,central,neutral,synthetic,
Tui mới mua cấy áo phông mặc tạm đi chợ thui à.,Tôi mới mua cái áo phông mặc tạm đi chợ thôi à.,central,neutral,synthetic,
Trưa ni ăn chi mà nhẹ nhàng rứa bạn?,Trưa nay ăn gì mà nhẹ nhàng thế bạn?,central,neutral,synthetic,
Xem lịch trình thấy tuần ni bận túi bụi luôn.,Xem lịch trình thấy tuần này bận túi bụi luôn.,central,neutral,synthetic,
Đợi xíu tui ghé mua ly trà sữa rồi tụi mình chạy.,Đợi xíu tôi ghé mua ly trà sữa rồi tụi mình chạy.,central,neutral,synthetic,
"Chỗ ni bán búp bê giá cũng tạm ổn, không quá mắc.","Chỗ này bán búp bê giá cũng tạm ổn, không quá đắt.",central,neutral,synthetic,
Nghe nói quán nớ mới mở bán từ hồi tuần trước.,Nghe nói quán đó mới mở bán từ hồi tuần trước.,central,neutral,synthetic,
Sáng nào tui cụng uống một ly cà phê đen đá.,Sáng nào tôi cũng uống một ly cà phê đen đá.,central,neutral,synthetic,
Tối ni có trận đá banh ở sân vận động tỉnh đó.,Tối nay có trận đá banh ở sân vận động tỉnh đấy.,central,neutral,synthetic,
Hồi chiều gặp ông anh ngoài chợ mà ổng không thấy tui.,Hồi chiều gặp ông anh ngoài chợ mà ông ấy không thấy tôi.,central,neutral,synthetic,
Gạo đợt ni nấu dẻo ngon hơn đợt trước rồi.,Gạo đợt này nấu dẻo ngon hơn đợt trước rồi.,central,neutral,synthetic,
Cầm điện thoại mà tìm hoài không thấy cái mắt kiếng mô cả.,Cầm điện thoại mà tìm hoài không thấy cái mắt kính đâu cả.,central,neutral,synthetic,
"Chạy xe thong thả thôi, đường trơn trượt nguy hiểm lắm.","Chạy xe thong thả thôi, đường trơn trượt nguy hiểm lắm.",central,neutral,synthetic,
Để đó xíu tui quét dọn lại phòng khách cho.,Để đó xíu tôi quét dọn lại phòng khách cho.,central,neutral,synthetic,
Tính ra năm ni thời tiết thay đổi thất thường thiệt chơ.,Tính ra năm nay thời tiết thay đổi thất thường thiệt chứ.,central,neutral,synthetic,
Mấy cấy chậu hoa trước hiên nhà nở rộ đẹp hầy.,Mấy cái chậu hoa trước hiên nhà nở rộ đẹp nhỉ.,central,neutral,synthetic,
"Tui bỏ quên chìa khóa ở quán nước rồi, để quay lại lấy.","Tôi bỏ quên chìa khóa ở quán nước rồi, để quay lại lấy.",central,neutral,synthetic,
Gửi dùm tui xấp tài liệu qua bàn bên cạnh nha.,Gửi giùm tôi xấp tài liệu qua bàn bên cạnh nha.,central,neutral,synthetic,
Bữa ni trời oi bức héo hắt luôn.,Hôm nay trời oi bức mệt mỏi luôn.,central,neutral,synthetic,
Để tui coi lại lịch trình coi thử.,Để tôi xem lại lịch trình xem sao.,central,neutral,synthetic,
Mần riết rồi cũng quen tay thôi à.,Làm mãi rồi cũng quen tay thôi mà.,central,neutral,synthetic,
Góc phố ni chiều mô răng cụng đông.,Góc phố này chiều nào sao cũng đông.,central,neutral,synthetic,
Chừ mới thấy người ta đăng bài nè.,Bây giờ mới thấy người ta đăng bài này.,central,neutral,synthetic,
Cái áo ni mặc điệu ghê hồn hầy.,Cái áo này mặc điệu ghê hồn nhỉ.,central,neutral,synthetic,
Tui vừa ghé chợ mua ít rau củ.,Tôi vừa ghé chợ mua ít rau củ.,central,neutral,synthetic,
Nhà bên nớ hình như mới chuyển đi.,Nhà bên kia hình như mới chuyển đi.,central,neutral,synthetic,
Tính ra cấy quạt ni xài bền ghê.,Tính ra cái quạt này dùng bền ghê.,central,neutral,synthetic,
Đợi tui chút xíu để lấy chìa khóa.,Đợi tôi một chút để lấy chìa khóa.,central,neutral,synthetic,
Sáng mơi có lịch họp sớm đó nha.,Sáng mai có lịch họp sớm đấy nhé.,central,neutral,synthetic,
Cơm nhà nấu lúc nào cụng vừa miệng.,Cơm nhà nấu lúc nào cũng vừa miệng.,central,neutral,synthetic,
Tụi nó hẹn nhau ở quán nước quen.,Bọn nó hẹn nhau ở quán nước quen.,central,neutral,synthetic,
Hỏi thăm rứa thôi chứ không có chi.,Hỏi thăm thế thôi chứ không có gì.,central,neutral,synthetic,
Chuyến xe ni chạy thẳng ra bến luôn.,Chuyến xe này chạy thẳng ra bến luôn.,central,neutral,synthetic,
Kiếm quán cà phê ngồi học bài đi.,Tìm quán cà phê ngồi học bài đi.,central,neutral,synthetic,
Tưởng răng chớ việc ni đơn giản mà.,Tưởng thế nào chứ việc này đơn giản mà.,central,neutral,synthetic,
Mấy đứa nhỏ dạo ni lớn nhanh ghê.,Mấy đứa nhỏ dạo này lớn nhanh ghê.,central,neutral,synthetic,
Tối ni tranh thủ dọn dẹp nhà cửa.,Tối nay tranh thủ dọn dẹp nhà cửa.,central,neutral,synthetic,
Sáng ni tui dậy sớm ra mi ngoài giếng rửa mặt.,Sáng nay tôi dậy sớm ra ngoài giếng rửa mặt.,central,neutral,synthetic,
Bữa ni trời cứâm u mồ hôi vã ra mệt ghê.,Bữa nay trời cứ âm u mồ hôi vã ra mệt ghê.,central,neutral,synthetic,
Hắn mới mua cấy xe đạp điện đi học.,Nó mới mua cái xe đạp điện đi học.,central,neutral,synthetic,
Quán ni bán bún bò nước dùng đậm đà hè.,Quán này bán bún bò nước dùng đậm đà nhỉ.,central,neutral,synthetic,
Mạ dặn ra chợ mua mớ rau muống với lạng thịt.,Mẹ dặn ra chợ mua mớ rau muống với lạng thịt.,central,neutral,synthetic,
Để tui coi thử lịch trình ngày mai ra răng.,Để tôi xem thử lịch trình ngày mai thế nào.,central,neutral,synthetic,
Trưa ni ăn cơm với canh bầu nấu tép.,Trưa nay ăn cơm với canh bầu nấu tép.,central,neutral,synthetic,
Mi cứ để đồ ở bàn rồi đi ra đi.,Mày cứ để đồ ở bàn rồi đi ra đi.,central,neutral,synthetic,
Đoạn đường ni dạo ni xe cộ đông đúc ghê.,Đoạn đường này dạo này xe cộ đông đúc ghê.,central,neutral,synthetic,
Bậu cửa dính bụi nhè nhẹ quét cái là sạch.,Bậu cửa dính bụi nhè nhẹ quét cái là sạch.,central,neutral,synthetic,
Chừ tui chuẩn bị qua nhà đứa bạn lấy tài liệu.,Giờ tôi chuẩn bị qua nhà đứa bạn lấy tài liệu.,central,neutral,synthetic,
Ổ điện phòng khách vừa bị lỏng con ốc.,Ổ điện phòng khách vừa bị lỏng con ốc.,central,neutral,synthetic,
Loài hoa ni nở quanh năm ở góc vườn.,Loài hoa này nở quanh năm ở góc vườn.,central,neutral,synthetic,
Họ đang sửa lại mái ngói phía sau nhà.,Họ đang sửa lại mái ngói phía sau nhà.,central,neutral,synthetic,
Tối ni có chương trình gì hay trên tivi rứa?,Tối nay có chương trình gì hay trên tivi thế?,central,neutral,synthetic,
Cái áo phông treo dây phơi từ hôm qua.,Cái áo phông treo dây phơi từ hôm qua.,central,neutral,synthetic,
Nhà bên cạnh vừa thay bộ cửa gỗ lim.,Nhà bên cạnh vừa thay bộ cửa gỗ lim.,central,neutral,synthetic,
Để cấy quạt máy chạy thêm lúc nữa rồi tắt.,Để cái quạt máy chạy thêm lúc nữa rồi tắt.,central,neutral,synthetic,
Mấy chậu hoa giấy trước hiên đang độ ra hoa.,Mấy chậu hoa giấy trước hiên đang độ ra hoa.,central,neutral,synthetic,
Chiều ni tranh thủ ghé tiệm tạp hóa mua chai dầu.,Chiều nay tranh thủ ghé tiệm tạp hóa mua chai dầu.,central,neutral,synthetic,
Hấn vừa nhắn tin hỏi mần chi đó.,Cậu ấy vừa nhắn tin hỏi làm gì đấy.,central,neutral,synthetic,
Sáng ni tui dậy sớm tính ra chợ.,Sáng nay tôi dậy sớm tính ra chợ.,central,neutral,synthetic,
Bữa qua mưa lớn ngập lụt cả ngõ.,Hôm qua mưa lớn ngập lụt cả ngõ.,central,neutral,synthetic,
Quán ni bán bún bò ngon hè.,Quán này bán bún bò ngon nhỉ.,central,neutral,synthetic,
Để tui coi lại lịch trình cái đã.,Để tôi xem lại lịch trình cái đã.,central,neutral,synthetic,
Mi ăn cơm chưa hay là đợi chiều?,Cậu ăn cơm chưa hay là đợi chiều?,central,neutral,synthetic,
Trời hâm hâm rứa chắc sắp mưa rồi.,Trời âm u thế chắc sắp mưa rồi.,central,neutral,synthetic,
Cái áo ni mặc vừa vặn ghê nơi.,Cái áo này mặc vừa vặn ghê cơ.,central,neutral,synthetic,
Chừ mà ra đường thì kẹt xe chết.,Bây giờ mà ra đường thì kẹt xe chết.,central,neutral,synthetic,
Rứa là xong việc rồi hả bay?,Thế là xong việc rồi hả các cậu?,central,neutral,synthetic,
Tau để quên chìa khóa ở mô mất.,Tớ để quên chìa khóa ở đâu mất.,central,neutral,synthetic,
Hắn hay đi ngang qua đây lắm.,Cậu ta hay đi ngang qua đây lắm.,central,neutral,synthetic,
Chiều ni ghé nhà tui uống nước hỉ.,Chiều nay ghé nhà tui uống nước nhé.,central,neutral,synthetic,
Bậu răng mà hay quên rứa không biết.,Cậu sao mà hay quên thế không biết.,central,neutral,synthetic,
Phở ở đây nấu nước dùng thanh ghê.,Phở ở đây nấu nước dùng thanh ghê.,central,neutral,synthetic,
Tui mới mua con điện thoại mới nè.,Tôi mới mua chiếc điện thoại mới này.,central,neutral,synthetic,
Bữa ni công việc lu bu quá chừng.,Hôm nay công việc bận rộn quá chừng.,central,neutral,synthetic,
Chừ ai cũng xài mạng xã hội cả.,Bây giờ ai cũng dùng mạng xã hội cả.,central,neutral,synthetic,
Nỏ biết chừng nào mới có lương nữa.,Không biết bao giờ mới có lương nữa.,central,neutral,synthetic,
Nhà ni rộng rãi thoáng mát thiệt chơ.,Nhà này rộng rãi thoáng mát thật chứ.,central,neutral,synthetic,
Sáng ni tui dậy sớm ra miệt biển mua mớ cá,Sáng nay tôi dậy sớm ra miền biển mua mớ cá,central,neutral,synthetic,
Chiều ni có trận đá banh ở sân làng,Chiều nay có trận đá bóng ở sân làng,central,neutral,synthetic,
Bữa qua tui ghé quán ă nủi tiếng góc đường,Hôm qua tôi ghé quán ăn nổi tiếng góc đường,central,neutral,synthetic,
Để đó lát tui ra quét dọn cho,Để đấy lát tôi ra quét dọn cho,central,neutral,synthetic,
Hắn mới mua cấy xe máy mới chạy êm ru,Nó mới mua cái xe máy mới chạy êm ru,central,neutral,synthetic,
Chừ tính răng chơ cứ đứng ngó hoài rứa,Giờ tính sao chứ cứ đứng ngó hoài thế,central,neutral,synthetic,
Mạ nấu nồi canh chua cá lóc ngoài bếp,Mẹ nấu nồi canh chua cá lóc ngoài bếp,central,neutral,synthetic,
Bậu cửa dạo ni bám bụi nhiều hè,Bậu cửa dạo này bám bụi nhiều nhỉ,central,neutral,synthetic,
Nghe nói tuyến đường ni tuần sau sửa,Nghe nói tuyến đường này tuần sau sửa,central,neutral,synthetic,
Thôi đi ngủ sớm mai còn dậy điần,Thôi đi ngủ sớm mai còn dậy làm việc,central,neutral,synthetic,
Áo phơi từ sớm tinh mơ mà chắc chưa khô,Áo phơi từ sớm tinh mơ mà chắc chưa khô,central,neutral,synthetic,
Quán ni bán món bún bò vị cũng được,Quán này bán món bún bò vị cũng được,central,neutral,synthetic,
Trời hâm hấp rứa răng không chịu mặc áo khoác,Trời se lạnh thế sao không chịu mặc áo khoác,central,neutral,synthetic,
Cấy chậu hoa trước hiên nở bông to ghê,Cái chậu hoa trước hiên nở bông to ghê,central,neutral,synthetic,
Để tui kiếm cái kéo ra cắt mớ rau,Để tôi kiếm cái kéo ra cắt mớ rau,central,neutral,synthetic,
Tui thấy tụi nhỏ đang chơi thả diều ngoài đồng,Tôi thấy tụi nhỏ đang chơi thả diều ngoài đồng,central,neutral,synthetic,
Nhà bên cạnh vừa thay cái cổng sắt mới,Nhà bên cạnh vừa thay cái cổng sắt mới,central,neutral,synthetic,
Hôm qua rảnh rỗi ngồi coi hết bộ phim,Hôm qua rảnh rỗi ngồi xem hết bộ phim,central,neutral,synthetic,
Mùa ni xoài ở vườn bắt đầu chínói,Mùa này xoài ở vườn bắt đầu chín rồi,central,neutral,synthetic,
Cái ly rớt xuống đất bể tan tành,Cái ly rơi xuống đất vỡ tan tành,central,neutral,synthetic,
Sáng ni tui dậy sớm ra đường mần việc.,Sáng nay tôi dậy sớm ra đường làm việc.,central,neutral,synthetic,
Cấy áo ni tui mua ở chợ hồi tuần trước.,Cái áo này tôi mua ở chợ hồi tuần trước.,central,neutral,synthetic,
Đứng ngóng mỏi cổ mừ chẳng thấy ai ra.,Đứng ngóng mỏi cổ mà chẳng thấy ai ra.,central,neutral,synthetic,
"Để đó lát tui dọn cho, việc chi gớm rứa.","Để đấy lát tôi dọn cho, việc gì ghê thế.",central,neutral,synthetic,
Đi đường ni ngắn hơn đoạn kia chút đỉnh.,Đi đường này ngắn hơn đoạn kia chút đỉnh.,central,neutral,synthetic,
Nhà bên nớ mới sửa lại cái cổng khang trang ghê.,Nhà bên ấy mới sửa lại cái cổng khang trang ghê.,central,neutral,synthetic,
Ngồi quán ni gió lồng lộng mát rượi.,Ngồi quán này gió lồng lộng mát rượi.,central,neutral,synthetic,
Hôm qua mưa lụt ngang yên xe luôn chớ bộ.,Hôm qua mưa ngập ngang yên xe luôn chứ bộ.,central,neutral,synthetic,
Mần răng mừ cái quạt ni kêu to rứa không biết.,Làm sao mà cái quạt này kêu to thế không biết.,central,neutral,synthetic,
Bữa ni trời se se lạnh thèm ghê.,Hôm nay trời se se lạnh thèm ghê.,central,neutral,synthetic,
Tính ra tui quen hấn cũng lâu lắc rồi.,Tính ra tôi quen cậu ấy cũng lâu lắc rồi.,central,neutral,synthetic,
Chừ mà kêu điên cuồng chắc hổng nổi.,Giờ mà kêu điên cuồng chắc không nổi.,central,neutral,synthetic,
Thôi để mai tui ghé quán lấy hàng cho.,Thôi để mai tôi ghé quán lấy hàng cho.,central,neutral,synthetic,
Conan tập mới ra lâu chưa bây?,Conan tập mới ra lâu chưa các bạn?,central,neutral,synthetic,
Nghe nói quán đó đông khách lắm mà.,Nghe nói quán đó đông khách lắm mà.,central,neutral,synthetic,
Ủa cái điện thoại ni sạc pin răng hè?,Ủa cái điện thoại này sạc pin thế nào nhỉ?,central,neutral,synthetic,
Nhìn tô canh mần tui nhớ cơm nhà ghê.,Nhìn tô canh làm tôi nhớ cơm nhà ghê.,central,neutral,synthetic,
Khu ni chiều mô người ta cũng ra đây đi dạo.,Khu này chiều nào người ta cũng ra đây đi dạo.,central,neutral,synthetic,
Họ bán bún bò ở mô mà đông rứa?,Họ bán bún bò ở đâu mà đông thế?,central,neutral,synthetic,
Để tui coi lại lịch chiều mai.,Để tôi xem lại lịch chiều mai.,central,neutral,synthetic,
Tui mới mua ổ bánh mì ngoài chợ về.,Tôi mới mua ổ bánh mì ngoài chợ về.,central,neutral,synthetic,
Trời hâm hâm ri chắc chiều đổ mưa.,Trời oi oi thế này chắc chiều đổ mưa.,central,neutral,synthetic,
Mấy giờ rồi mà chưa thấy ai tới hỉ?,Mấy giờ rồi mà chưa thấy ai tới vậy?,central,neutral,synthetic,
Cấy áo ni màu đẹp hầy.,Cái áo này màu đẹp ghê.,central,neutral,synthetic,
Đi đường ni ngắn hơn chút đỉnh.,Đi đường này ngắn hơn chút ít.,central,neutral,synthetic,
Để đó xí nữa tui dọn cho.,Để đó lát nữa tôi dọn cho.,central,neutral,synthetic,
Bữa ni răng mà đường vắng tanh.,Hôm nay sao mà đường vắng tanh.,central,neutral,synthetic,
Hắn vừa mới chạy qua đây xong.,Cậu ấy vừa mới chạy qua đây xong.,central,neutral,synthetic,
Nồi canh chua nấu kiểu ni ngon nè.,Nồi canh chua nấu kiểu này ngon này.,central,neutral,synthetic,
Quán ni rộng rãi mà hơi ồn.,Quán này rộng rãi mà hơi ồn.,central,neutral,synthetic,
Chừ mà ra biển chắc mát lắm.,Bây giờ mà ra biển chắc mát lắm.,central,neutral,synthetic,
Tau quên đem theo áo khoác rồi.,Tao quên mang theo áo khoác rồi.,central,neutral,synthetic,
Để tui phụ một tay cho nhanh.,Để tôi phụ một tay cho nhanh.,central,neutral,synthetic,
Cấy điện thoại pin trâu thật chơ.,Cái điện thoại pin trâu thật chứ.,central,neutral,synthetic,
Phải mang ô theo chứ không mệt lắm.,Phải mang ô theo chứ không mệt lắm.,central,neutral,synthetic,
Nhà hắn ở đoạn mô trong kiệt rứa?,Nhà cậu ấy ở đoạn nào trong hẻm thế?,central,neutral,synthetic,
Sáng ra uống ly cà phê tỉnh hẳn người.,Sáng ra uống ly cà phê tỉnh hẳn người.,central,neutral,synthetic,
