row_id,dialect,region,sentiment
23063,Tôi Thắng nè,southern,
23064,Thích quá trời,southern,
23065,Úi giời ôi úi dồi ôi thành 1 con bướm rồi là thành con bướm rồi,northern,
23066,"Tui gặp con bướm đó rồi,có lúc đang chơi con bướm đó đậu trên chân tui xong nó vào nhà tui,",southern,
23067,Nó là bướm khế nhà tui có nhưng tui đặt một cái xác để làm tiêu bản nó nằm trong danh sách đỏ cấm nuôi bắt nhưng tui đặt chết thì ko sao còn sống mà nuôi thì bị phạt hoặc ăn cơm tù vì nó bị săn bắt cạn kiệt nên nó nằm trong danh sách đỏ cũng là một trong những loài bướm lớn nhất thế giới,southern,
23068,Con sâu đó là sâu bắn đó má ơi,southern,
23069,Con bướm thiệt rồi mọi người ơi úi ôi úi dồi ôi con sâu bướm này là con sâu bướm nè mọi người ơiii !,southern,
23070,Sâu bướm má ơi,southern,
23071,Tui sợ bướm,southern,
23072,Tui được 80 câu có mấy con nhìn quen mặt mà tên thì cứ lơ lửng trong đầu,southern,
23073,"giọng ngọt dã man, lúc mới nghe kiểu tim rớt ra ngoài lun, ngưỡng mộ bé quá trời",southern,
23074,"Tui nổi cả da gà , giọng tuyệt quá đi cơ",southern,
23075,"Nghe giọng bé ngọt nổi da gà mèn ơi, đang đắm chìm trong giọng ngọt ngào của bé cái chiếu qua cái mặt lão NS cái tụt mod",southern,
23076,"Trời ơi ! Chỉ biết kêu vậy thôi Sao cưng dữ vậy trời. Tí tuổi mà giọng luyến láy ngân nga ngọt lịm .Chúc mừng con,bé cưng Tương lai sáng chói",southern,
23077,Tan chảy tui rồi trời ạ,southern,
23078,Ối rồi ôi! Dễ sợ thật tui rung cả người. Đâu ra giọng ngọt mùi quá vậy. Cưng xĩu luôn,southern,
23079,"Mát rọt dân quê choa phẩy i rứa con ạ, đi mô cụng giự chất nghệ nghe con",central,
23080,Bé ha Quỳnh như quá hay thiệt rứa đó,central,
23081,Tui nghe mà nổi da gà luôn ý. Hay quá con,southern,
23082,"Ôi miạ ơi, con bé hát mà tui nghe nổi hết da gà vì quá chất luôn ớ , hay hơn cả người lớn luôn ý",southern,
23083,trời ơi trời nó ngọt ngào cái gì mà nó ngọt lọt dzô tận xương tận tủy vậy trời,southern,
23084,Phải nói xứ nghệ nói chung các món ni được mọc lên từ Sớm.,central,
23085,"Úi giời ! Giáo sư , TS âm nhạc Ngọc Sơn",northern,
23086,Dễ tui chơi khoản 4 năm òii,southern,
23087,Bayashi nhìn bảnh dữ vậy,southern,
23088,Ui bayashi ông này hay coi nè,southern,
23089,"ai giăm ba cái này zô là sẽ bị ngủm đúng hum zậy mà mẹ tui ik lm zề toàn mua cho tui ăn , mà đâu có ngủm đâu đúng hum",southern,
23090,Má ơi tui đang uống nước đó trời,southern,
23091,"biết vậy ăn làm gì, cho ngủm vậy chèn ơi là em. em ăn một phát luôn đó .ủa chị kia là con niết giữ chưa",southern,
23092,Buồn cười quá trời luôn chết chết,southern,
23093,"Ngất xỉu luôn mà,,, phải ngất dưới sàn nhà chứ. Sao ngất luôn trên bàn vậy chim,,. Khó ..,,, .p Trời đất ơi là trời, ,,,",southern,
23094,Tôi đã bảo rồi mà hổng nghe nữa,southern,
23095,Ngựa ngựa ăn nè,southern,
23096,má ơi cú con,southern,
23097,Bt tại sao chết r tại ko thải độc trước khi ăn đó phải làm dậy nè yaaa,southern,
23098,Khi cali khát nước Cali:ôi trời nóng quá tui khát nước Cali:tui muốn uống nước nước gì tui cũng uống Việt nam:trời tôi mắc đái quá ta Cali:rồi tôi hết khát nước rồi Kết luận : đã hứa phải giữ nên cali uống nước đái đi,southern,
23099,Bậy r VN vừa thắng TL 5-3 cơ mà,northern,
23100,Bên trái là cờ monaco bên phải là cờ indonesia cơ mà anh Thắng làm ngược rồi.,northern,
23101,Mấy đứa này ko thuộc cờ à anh đây giáo viên tiếng anh nè để anh chỉ cho: Cái cờ mà giống indonedia mà nó ngắn hơn thì đó là cờ monaco nha,southern,
23102,Indonesia là hình chữ nhật Monaco Là cái hình Vuông Đậm cơ mà,northern,
23103,Indonesia là hình chữ nhật Monaco Là cái hình Vuông động cơ mà,northern,
23104,Vanh ơi E đi xa rồi còn ai ở nhà chăm sóc bà e rứa răn ko rủ Quỳnh anh về nhà em luôn đii á,central,
23105,Điệu dữ vy Giống dọc doremon quá trời,southern,
23106,Hài quá trời hài,southern,
23107,A vanh nói cưng quá trời,southern,
23108,Có giọng mà tui yêu thích từ 2 năm trước,southern,
23109,Má ơi t cười chết,southern,
23110,Em fan của anh nè,southern,
23111,10:06 thứ tui để ý hình xăn của vanh,southern,
23112,Em cũng người miền Bắc nè,southern,
23113,Em cũng miềm bắc nè,southern,
23114,Em biết nói giọng mèn mén nè Anh có biết nói giọng mèn mén không,southern,
23115,Giọng nghệ An quê e và cj chất cj hầy,central,
23116,Tui nhiều lần hiểu nhầm bả tóc trắng là khiết đan,southern,
23117,Ơ anh bayashi nè,southern,
23118,Tui đang uống nước tự nhiên coi chúng cái video này sặc nước luôn á,southern,
23119,Trôi ôi tui sống ở na uy được 9 năm rồi ấy ma tôi kh biết luôn àʚ ɞ ʚ ɞ ʚ ɞ,southern,
23120,Omg youtube bayashi tôi là fan nè,southern,
23121,OMG Bayashi thật nè 0_0,southern,
23122,Tui nguoi nhât ban ne,southern,
23123,Ô Bayashi chuyên nấu ăn nè,southern,
23124,Ê ê ê bayashi kìa tui fan bayashi nè,southern,
23125,Nhặt đâu ra ông Ni Hông zin thế bống ơi,central,
23126,E đang học tiếng nhật nè cj,southern,
23127,Đây là đầu bếp nổi tiếng nè,southern,
23128,"Tui có đang ký kênh cha này , làm nhiều món đơn giỡn mà ngon",southern,
23129,"Giờ mới bt ổng là ng Nhật, chứ tui cứ nghĩ ổng là ng Mỹ",southern,
23130,Video này nhìn ổng trẻ dữ vậy trời,southern,
23131,Lê Bống đó nghen,southern,
23132,ôg youtuber làm đò ăn nè,southern,
23133,khi mà tui tập theo bài tập của Xuân Anh thấy đẹp hẵn ra,southern,
23134,Ai nghĩ ổng là người mỹ qua video nói chuyện với mr beast giống tui không,southern,
23135,Nhìn quen quen mà hổng nhớ là ai,southern,
23136,Ông này làm đồ ăn ngon lắm nè,southern,
23137,"Tôi quen người này rồi nè, có vieo đó",southern,
23138,sau 2 nam cuối cùng tui cx coi lại dc video này rồi,southern,
23139,Ăn gì mà đẹp trai dữ vậy,southern,
23140,Ông tổng thống Mỹ và tổng thống Mỹ nói ra một câu giống quá trời giống luôn trong kinh doanh 50 chi nhánh nói ra một câu giống quá trời giống luật sư nói ra một câu giống quá trời giống luôn Luật Giang Hồ hjhjhjhj,southern,
23141,Tao nói cho tụi mày nghe nè cách tiệm nail của tao không phải là kinh doanh vô đây muốn làm chủ làm hạ hả muốn làm chủ thì muốn quậy là quậy muốn không ai nói là không ai nói hả,southern,
23142,Du tui bay de danh trung cong,southern,
23143,Hay quá trời luôn. A Dương quá đỉnh,southern,
23144,Có nước...LAN nào thì bơi hết vào cái cờ này. Đúng là ae họ hàng với nhau . Xem hình minh họa như này dễ nhớ tên các nước nè. Các e hsinh mà đc xem như này thì học như đi chơi r,southern,
23145,thiệt luôn nè,southern,
23146,Cũng có một Quốc kỳ có thể phá vỡ được kỷ lục này mà đây nè,southern,
23147,Tên biệt danh của tui ở nhà là Na Uy :),southern,
23148,Tui chơi game được 3 năm rồi,southern,
23149,V chắc tui trong 1% á,southern,
23150,Tui chơi 4 năm rồi đoán được hết dễ ợt,southern,
23151,ủa tiếng quảng nam tụi tui đâu có nói v?,southern,
23152,Tui người quảng nam mà ko bt ma ba,southern,
23153,Dân quảng nam nè,southern,
23154,Ơ anh sơn đù nè,southern,
23155,Dân quảng nam nè mà nghe đáp án t cx lú theo lun,southern,
23156,Tui Quảng Nam và méo đóan được Má Ba là cái chi,southern,
23157,Ủa chỗ tui đọc là máy bay,southern,
23158,EM QUẢNG NAM NÈ,southern,
23159,Tui quản nam ai team quảng nam đâu giơ tay,southern,
23160,tui ở quảng nam nè,southern,
23161,Em hiểu ở miền Trung nek mấy cấy ni dễ mà hè khó mô mấy anh,central,
23162,tiếng mình được lên video hãnh diện rứa hè:),central,
23163,"Tui Huế mà sao tui không hỉu cà rịch cà tang , mà chưa nghe bao giờ luôn",southern,
23164,Tui người huế góc nam nek,southern,
23165,ai người huế điểm danh ik mấy bạn vì tui người huế :),southern,
23166,Này rứa cạ na đi đâu về vậy tủa,central,
23167,Tiếng huế tui,southern,
23168,Răng anh cạp đích tui,southern,
23169,"Mình rất tự hào về Cuba vì Cuba là anh em của VN khi VN gặp khó khăn ví dụ như: Chiến tranh,đấu với người trung quốc thì Cuba sẵn sàng đấu với nước đó , tui rất tự hào về nước này tui rất kính trọng về Cuba Ai thấy tui nói đúng thì cho 1 like nha",southern,
23170,Ủa sao tui thấy chị nhanh trí nói Mỹ từng chiến đấu với Việt Nam,southern,
23171,a cô của em tên nga luôn nè yêu,southern,
23172,Tui cực kỳ bất ngờ vì Mỹ sẽ sẵn sàng giúp việt nam,southern,
23173,Tui không nhận rằng hay bác bỏ được Nga giúp mình nhìu nhất niếu không có Nga thì chúng ta chắc chắn hoặc có thể rất cao vẫn còn giờ còn là thuộc địa các bạn có học lịch sử cấp 3 sẽ biết nhưng cho cùng vì lợi ích của họ. Nhưng chỉ có có Cuba là giúp chúng ta vì nhân đạo thôi,southern,
23174,Cuba là anh em mà lị,northern,
23175,Hay là sinh tố đi huế đi em cũng ở huế nè anh nhà em ở thủy tân hương thủy á anh,southern,
23176,Em người Huế nè anh toga,southern,
23177,Wow bạn nam đeo kính giỏi phết,northern,
23178,Dân QN nè,southern,
23179,"Úi nhầm,xin lỗi mọi người, tui lỡ tay ghi ma rốc",southern,
23180,tui rặt 92 mà nghe ra đề cũng ko đồng tình.,southern,
23181,Tui người nghệ an mà ko hỉu gì lun :)),southern,
23182,Nghệ an dân choa nói dễ nghe mà,central,
23183,T ng Nghệ An đây mà còn nỏ hiểu nổi bà ni nói cây chi :))),central,
23184,Về ngoại mấy hôm tui cũng nói như thế,southern,
23185,Vơ trời ơi tui giọng nghệ an nhưng xã nào ai cũng nghe dễ vcl đó là bà ó già r,southern,
23186,Tui nghệ mà k hiểu,southern,
23187,Vãi tui người NA mà cũng chả hiểu gì luôn,southern,
23188,em người Quảng Nam nè,southern,
23189,Mik người Quảng Nam nè còn có nhiều từ lắm như quảng Ngãi thành quảng ngửa nè,southern,
23190,e ở Quảng Nam nè,southern,
23191,Fan nè:) Dịch sang tiếng việt,southern,
23192,"em ngừi quảng nôn nè ,có chi hủa em, em chắp hết :)",southern,
23193,Em bt nè ở khúc má ba là Bố mẹ hoạt ba mẹ =)),southern,
23194,ay da tui ở quảng nam mà tui còn ko biết ba cái đó:))),southern,
23195,Tui ngài Hà Tịnh ở miền trung mà con khó hiểu nựa nói chi ae ngài bắc nọ,southern,
23196,Ta người quảng nam nè mấy ní,southern,
23197,Tui người Quảng Nam nè chồ,southern,
23198,Cho em lên tivi nha em nha em người Quảng Nam nè,southern,
23199,Em là người Quảng Nam nè,southern,
23200,Quảng Nôm nè =)),southern,
23201,"Em ng quảng ""nôm"" nè",southern,
23202,"Ơ, tui ngừ quảng nôm nề, tui bt hết tiếng quảng nôm nề",southern,
23203,Mình ở quảng nam nè,southern,
23204,em quê ở Quảng Nôm nè,southern,
23205,T ở quảng nam mà hỏng bt mấy cái ni lun,central,
23206,tui ng qn mà ko cói nói mấy từ đó,southern,
23207,Đây nè giống y hình lá cờ Việt Nam luôn nha anh,southern,
23208,Em trả lời nè,southern,
23209,Lá cờ này nữa nè anh 󠁧󠁢󠁥󠁮󠁧󠁿,southern,
23210,Giọng ông kia đúng chất tui ở miền trung nè,southern,
23211,"Chu ca ba má ơi , thằng này đẹp trai hấy",southern,
23212,"The bloop có thật không, chứ mấy cái kia tui thấy ghép tiếng và ảnh thôi",southern,
23213,Tui ko sợ âm thanh mà sợ ảnh,southern,
23214,Tui sợ đại dương,southern,
23215,Sự tích Bà Triệu tôi mới coi ở lớp mới về nhà luôn nè,southern,
23216,Cái đầu tiên tui học qua rồi,southern,
23217,Trường mình tên Nguyễn Thị Minh khai nè,southern,
23218,S tui đếm ra 9=)??,southern,
23219,Giờ tui mới biết bà 2 bà trưng là 1 người,southern,
23220,tất cả luôn nè có ai giống mn ko,southern,
23221,"Võ thị Sau là ok,các vị còn lại đều đáng kinh phuc va biet ơn,quan điểm cá nhân tui",southern,
23222,tui cùng tên với bà triệu,southern,
23223,ai tui củg thích củg quý tôn trọng và biết ơn,southern,
23224,Bác sĩ ơi em là tuyệt giáp đã mô rồi cắt cả hai bên em mới mở được sau tháng rồi mà vẫn đâu,central,
23225,Hay quá cậu này chắc rất yêu quý Bác Hồ tui cũng tạo câu này trên tik tok rồi nè Bác Hồ ra đi mãi mãi nhưng người Việt Nam vẫn luôn yêu thương Bác Hồ,southern,
23226,"Hay,cảm ơn bạn đã làm ra video ý nghĩa như thế này like,và share, comment,đăng ký cho bạn luôn rồi nè bạn hay quá à",southern,
23227,Ối ối ối giời ơi chữ vừa đẹp vừa tình cảm nữa,northern,
23228,"Rap về jack j97 đi ạ(tui không phải đom đóm , khịa jack một tí thôi",southern,
23229,tui thuộc hết rx ko cần coi luôn tui hát đ 3năm rồi,southern,
23230,Sao chữ viết đẹp thế tôi viết tự lên trời vẫn chưa viết được chữ nào quá là ối giời ơi ối giời ơi ối giời ơi làng nước ơi,northern,
23231,Tui ko có ý gì mà tui nhớ Bác Hồ ra đi tìm đường cứu nước vào năm Bác 21 tuổi mà,southern,
23232,"""lần thứ ba đã không còn là một lời nhắc nhở""",northern,
23233,"""lần thứ 3 đã không còn là lời nhắc nhở""",northern,
23234,Ai gặp trường hợp ko vào được free fire ko tôi bị nè,southern,
23235,Ng chơi kì cựu như tui thì quá là dễ vì mỗi ngày đều nghe tiêng súng,southern,
23236,Tui là người miền Trung mà nghe cũng buồn cười,southern,
23237,Miền Trung nè anh,southern,
23238,Cj ở giữa có tên tanjiro trong truyện mà tui từng đọc thanh gươm diệt quỷ :)),southern,
23239,Kk tôi trung nè mọi ng,southern,
23240,nè anh :),southern,
23241,Mấy nước giống Việt Nam nè anh,southern,
23242,Cùng với lá cờ Myanmar nè anh giống Việt Nam nha kkka,southern,
23243,Cô gái nước Sofia tiếng Việt Nam cơ mà,northern,
23244,đây nè anh,southern,
23245,giống cờ việt nam nè anh,southern,
23246,Nè anh top1 là mặt trận dân tộc giải phóng miền nam,southern,
23247,còn nè anh,southern,
23248,vẫn còn thiếu nè,southern,
23249,nè thì cờ việt nam giống cờ việt nam,southern,
23250,Đó là những cờ này nè,southern,
23251,"Uii đợt nhỏ mẹ em cx gội đầu cho em kiểu nằm trên giường gội nè cj, trung hợp đến lạ , nhx nằm hơi mỏi",southern,
23252,Miền trung :) tui nghe giọng miền tui mà cười sặc cơm,southern,
23253,Tui người 3 miền,southern,
23254,Tui miền tâyy kkk ông miền Trung nói ảo thật,southern,
23255,giọng miền trung tui nghe vừa dễ thương vữa buồn cười,southern,
23256,Tui miền bắc coi mà cười vỡ mồm thật,southern,
23257,Trong ba mien tui trung mat cuoi qua,southern,
23258,Miền tây kiểu bị lãng quên rồi hen,southern,
23259,Chu choa ba mả ơi thằng này đẹp trai ý,central,
23260,Chu choa ba mạ ơi thằng bị đẹp trai hi :))),central,
23261,Miền trũng của tui kkk,southern,
23262,Miền Nam Nè Anh :)),southern,
23263,Chu choa ba mạ ơi ni này đẹp trai hi,central,
23264,Mi bắc nè,southern,
23265,Ủa Để ý thấy chữ Tanjiro nè,southern,
23266,Tui ở Nghệ An mà nghe chả hiểu gì luôn :))),southern,
23267,"Cj ơi em hiểu cj nói gì nè, em hà Tĩnh đây trc đây hà Tĩnh với cả trc đây hà Tĩnh nghệ An gộp làm 1 thành nghệ tĩnh đó ( trc đây)",southern,
23268,NAM MÔ BỔN SƯ THÍCH CA MÂU NI PHẬT !!! Chị Hằng và Quỳnh Nhi vừa xinh đẹp vừa nói tiếng Nghệ An nữa.,central,
23269,Em nè cj bị cô chửi luôn,southern,
23270,Mình nè còn bị bỏ do thùng rác nửa ‍ ‍,southern,
23271,Tui học lớp hai tôi có mang bà bị tụt cô bắt gặp và cô chú rồi Huhu 15 cân của mẹ tôi mất sạch rồi,southern,
23272,Có em nè,southern,
23273,TUI CÓ NHA,southern,
23274,Các bà ơi tui thích quá trời,southern,
23275,Tui nè buồn cười,southern,
23276,Tui bị thu mà muốn sửu,southern,
23277,Tui nè mới bị tịch thu hời sáng luôn,southern,
23278,có tui nek,southern,
23279,Nhà em có slime nè,southern,
23280,Em nè chị csh bị cô tịch thu,southern,
23281,Tui cũng tên Trâm Tuổi 20 Chiều cao1m80 Thích màu xanh da trời,southern,
23282,Lớp em chơi slime nè,southern,
23283,Tui thích nhạc này gê á Chị xô đẹp gái quá,southern,
23284,Tui cười không ngậm được mồm,southern,
23285,Yêu thỏ bảy màu làm ny tui nhé =)),southern,
23286,Elsa ở Mỹ nào cũng vậy ta em yêu họ bé mèo giúp tôi nhé viết tại sao giờ em tức quá trời rồi có mạng nào con con gái con trai hôn trai áo dài Việt Nam gì phim mãi yêu heo peppa áo lót rau cải vui đến,southern,
23287,Tội ông năm có mấy đứa cháu ngoan hen,southern,
23288,"Có đứa cháu thích nhảy thì như này nè, ông nhìn thấy ngơ ngác luôn",southern,
23289,Nhìn cj em cx đẹp phết =),northern,
23290,ha ha bà nội kiểu má ơi tao ngắm gà rồi không hả mày,southern,
23291,Tui Có kênh kb với thỏ á mà mất me r đc cx mays năm khi thỏ chưa nổi đó,southern,
23292,Cô tui chỉ cho ra chơi thui,southern,
23293,Bà nội kiểu là cháu tui hay là con báo vậy:))),southern,
23294,Gan cứng của chị nè,southern,
23295,"Cô tui thấy mấy bạn chơi slem.Cô nói""chơi mấy cái đó độc hại,cái đó cái gì vậy""",southern,
23296,"em nè, hay quá ah à",southern,
23297,em nè em xem tu đau tien cuoi luon a hi hi,southern,
23298,em coi hết nè anh,southern,
23299,Em ở Phủ Lý Hà Nam nè,southern,
23300,Thấy bà nỏ tội nghiệp quá,central,
23301,Đoạn đầu tui từng ghi thế với mẹ kêu mẹ về ăn cơm ko con chờ tui viết éo dấu mẹ tui ghi lại mày chửi tao hả tui kêu ơ con nói có về ăn cơm ko con chờ chửi mạ chỗ nào mẹ,southern,
23302,"Tvkd cho chị nè Cho chi nam phut di chi cho con thu cung moi di dao, thu cung moi ten Si Thui nhe, do la con meo anh long ngan cute lam Đố chị đó 4 ngày mới nói câu trả lời nhớ phản hồi nhe",southern,
23303,iu ca nha tui,southern,
23304,"Đồ nè,chieu anh đi choi voi em nha",southern,
23305,Chỗ để ảnh ở đâu vậy mà tui tưởng là chó đẻ anh ở đâu vậy,southern,
23306,Mới vào là tôi biết con về có về ăn cơm không còn chờ tôi biết ngay cơ mà,northern,
23307,"Tui đố mọi người nhé ... nhay lo co, đây là cết quả. Nhảy lò cò.",southern,
23308,cho tyi chơi tui là bá chủ thiên hạ,southern,
23309,Đã ghê có tui r kìa,southern,
23310,vieo chả có gì đặt sắt cả chán quá mong a làm clip sinh tồn trong rừng sâu nguy hiểu,northern,
23311,E bt nhà Sơn Tùng nè =)),southern,
23312,Phạm Thoại ru ngủ mà làm tui tỉnh ngủ chứ ko có ngủ luôn á,southern,
23313,Anh gà kiểu: ụa cái quần đùi j dị mấy bà già cái j đây:(? Làm khó tui thế:(,southern,
23314,Em hông biết ai luôn,southern,
23315,Hôm nay em vừa bị tịch thu nè hi,southern,
23316,Chị ơi em chơi sì le me xong bị dị ứng quá trời lun Em lúc đó kiểu sợ vãi ò,southern,
23317,Cho tui làm slime với,southern,
23318,Có em nè cô lấy của em em khóc quá trời luôn á chị,southern,
23319,"hồi lớp 10 , tui cũng có nhưng bị thu nhưng cô còn bảo cho cô mượn",southern,
23320,em là Fan chị nè,southern,
23321,còn tui thì đag chơi mà có đứa máck cô r bị thu bả nói cuối kì trả mà bả có trả dell,southern,
23322,Lớp Em bị tích thu rồi nè,southern,
23323,Tui cũng tên Hưng nè,southern,
23324,Ối giời ơi chị sô sắp thành idol tiktok rồi,northern,
23325,Tui thích tui thích cực kì thích xô và thỏ bảy màu,southern,
23326,chú will cỉu ăn bánh mì Việt Nam còn Pháp thì củn ngon mà đắc Việt Nam tẹt giời,northern,
23327,2019 ròy còn ai xem hông Chưa bao giờ được 1 like,southern,
23328,Chị mỹ ngân này giống thi trong đấu trường thiếu lâm vs hoàng sang nè...,southern,
23329,"""Cô giáo khùng"" nè",southern,
23330,Ôi sao mà yêu Mỹ Ngân đoạn 10p52 quá trời ơi,southern,
23331,"*THÁCH THỨC DANH HÀI TẬP 4 (Mùa 4)* đã có rồi nè cả nhà ơi. Tập này xuất hiện cặp đôi chưa kịp diễn đã khiến Trấn Thành, Trường Giang cười như được mùa luôn đó nha *Link tập full 4 full* :",southern,
23332,"*THÁCH THỨC DANH HÀI TẬP 2 FULL (mùa 2) đây, xem ngay bà con ơi! Cười mốn lộn ruột với cô gái muốn “triệt sản” Tiến Luật* Link nè:",southern,
23333,Vừa thông báo là bay vô liền ! Có ai như tui hơm :))),southern,
23334,cái này mới là thách thức danh hài nè ! kịch bản hài hước diễn hay thà diển dở mà kịch bản đàng hoàng cũng đc đi chứ ko có kịch bản rõ ràng lên làm khùng làm điên sao cười !,southern,
23335,chị này đóng chung với hoàng sang trong Đấu trường tiếu lâm nè,southern,
23336,C này trợ diễn cho thí sinh Hoàng Sang đấu trường tiếu lâm vòng tuyển chọn nè,southern,
23337,"Thích kiểu hài như vầy nè... chứ kiểu làm lố, làm khùng làm điên, chán coi",southern,
23338,"*THÁCH THỨC DANH HÀI TẬP 6 (mùa 4)* đã có rồi nè cả nhà ơi, tuần này có thí sinh diễn hài theo phong cách cải lương siêu hay luôn nha, xem và share ngay thôi nào!! *LINK TẬP 6 FULL* :",southern,
23339,"*GIỌNG ẢI GIỌNG AI TẬP 13 (mùa 2)* với 2 khách mời siêu đáng yêu Hoài Lâm và Vũ Cát Tường đã có rồi nè cả nhà ơi, xem và share ngay nhé!! *Link tập 13 full* :",southern,
23340,"*GIỌNG ẢI GIỌNG AI TẬP 12 (mùa 2)* đã có rồi nè cả nhà ơi, kết quả tập này của Ưng Đại Vệ và Giang Hồng Ngọc siêu bất ngờ luôn nha :)) *Link tập 12 full* :",southern,
23341,"*GIỌNG ẢI GIỌNG AI TẬP 16 (mùa 2)* đã có rồi nè cả nhà ơi, tập này Trấn Thành bị Đoan Trang ""bóc phốt"" quá chừng luôn nè :v, xem ngay coi phốt gì nha :)) *Link tập 16 full* :",southern,
23342,Nhìn na na cái c mà mùa rồi ở sóc trăng í... mang vàng quá trời á,southern,
23343,"*THÁCH THỨC DANH HÀI TẬP 11 (mùa 4)* đã có rồi nè cả nhà ơi, Trấn Thành, Trường Giang ""hoảng loạn"" khi gặp lại ""người quen"" *Link tập 11 nè nha* :",southern,
23344,2 bạn này đi lồng tiếng trên fb hoài nè,southern,
23345,"*GIỌNG ẢI GIỌNG AI TẬP 11 (mùa 2)* với sự hội tụ của 3 thánh lầy *Trấn Thành, Trường Giang, Ngô Kiến Huy* đã có rồi nè cả nhà ơi! xem và share ngay nhé!! *LINK TẬP 11 FULL* :",southern,
23346,Đây là tiết mục hay nhất mà tui đc xem trong c trình này,southern,
23347,hay nhat tui từng xem duyen de sợ,southern,
23348,"*THÁCH THỨC DANH HÀI TẬP 5 (mùa 4)* đã có rồi nè cả nhà ơi!! Xóm trái cây bá đạo ở Bến xe Miền Đông đã ""phá đảo"" hoàn toàn sân khấu luôn đó nha!! Xem và share ngay thôi nào <3 *Link tập 5 full hd* :",southern,
23349,"Coi từ đầu đến cuối chả có cảm xúc gì, khái niệm hài này quá nhẹ so vs mình",northern,
23350,"*GIỌNG ẢI GIỌNG AI TẬP 14 (mùa 2)* đã có rồi nè cả nhà ơi, vào xem cô nàng Tiêu Châu Như Quỳnh và nhạc sĩ Châu Đăng Khoa với những sự lựa chọn cực ngầu luôn nà *Link tập 14 full* :",southern,
23351,"*GIỌNG ẢI GIỌNG AI TẬP 10 (MÙA 2)* với 2 khách mời Only C và Phương Trinh Jolie đã có rồi nè cả nhà ơi, tiết mục của Only C quá tuyệt vời luôn, xem và share ngay thôi nào <3 *LINK TẬP 10 FULL* :",southern,
23352,"*Thách thức danh hài tập 3 (mùa 4) nè, người đầu tiên nhận 100 TRIỆU để xuất hiện rồi bà con ơi!!!* Link nè, coi liền nha:",southern,
23353,tui sẽ khum nói bánh mì viêtj nam ( phần bánh ) bắt nguồn từ Pháp đâu,southern,
23354,Tha cho bà nội đi bà nội nhìn quá trời luôn,southern,
23355,Điều cho tui cảm giác thân thương đ phải cái bmi mà là khoảnh khắc tiếng nhạc anh Du vang lên... cdm bài ni thời nớ ngày đ nào t cũng nghe,central,
23356,hay quá. Tui chuẩn bị đi thì huyện nên hơi lo nhưng gặp cách này cũng bớ lo hơi,southern,
23357,"Game tên gì vậy,tải quá trời game cờ vua mà ko cái nào làm được vậy cả",southern,
23358,Tốt chưa đi thì có được ăn chéo ko mọi người sao tui thấy trong ván này đen ko ăn vậy,southern,
23359,Còn vài từ nữa như Lang mang là lãng mạng Cung phu là công phu Hài coan là hải quan Mình đang học nè,southern,
23360,Troi oi tư nhien tui thay ông ben canh ma noi tieng trung đen noi con phung nuoc mieng nua chơ,southern,
23361,"Haha, video hay phết anh KiKi",northern,
23362,"Hôm bữa ngồi xem phim tới cái lúc bà mẹ bả chửi ông chồng thì cuối xuống lấy đồ bị rớt nghe cái bà trong phim nói gì đó nhưng tui khum biếc nghe hiểu thì là ""bận, bận, bận lúc nào cũng bận"" quay lên tua lại xong thì cảm thán một câu cho mình là sao hình mình dịch đc ấy nhỉ",southern,
23363,Nói tiếng Hoa hay quá trời,southern,
23364,2 anh biết tiếng Việt nhưng tui thì không rành tiếng Anh với không biết tiếng Nhật,southern,
23365,E hèm xem tui nói đây 你懂我的语言吗兄弟 :)),southern,
23366,Hoàng hậu cũng giống nè!,southern,
23367,Haha em tên Phan Ngọc Như Ý nè,southern,
23368,người ta là xin chào là ni hăo mà mấy người đó nói gì nữa,central,
23369,kết bạn hãy chụp lại và vô Google dịch để chụp ra cái chữ này là cái chữ gì đấy nhá tui dịch luôn cho tụi mình cùng nhau chơi nhá,southern,
23370,Tui biết nói mà 不会让我失望到极点的那种喜欢你,southern,
23371,Cái này tui coi hoài,southern,
23372,Cảm ơn là Xia xia mà nhở:)),northern,
23373,主观 nữa nè,southern,
23374,cảm ơn là xia xịa cơ mà,northern,
23375,sai nha mấy từ khác tui ko bt chứ từ cảm ơn tiếng trung là xìe xìe mà,southern,
23376,Tui từ TikTok qua từ video đình bắc và quốc việt văn thuận nè,southern,
23377,"19:06 ối anh hoàng đức ,ng hải dương tui",southern,
23378,Sớm nè anh 9:10,southern,
23379,"Thử thách gặp người nổi tiếng miền trung đi anh, ai đẩy tui lên top nào!!",southern,
23380,cái chỗ có tháp đồng hồ đó là quê ngoại tui đó cái chỗ đó là vòng xuyến Văn Giang,southern,
23381,gặp được cả xuân son ối giời ơi mạnh thí,northern,
23382,Quốc ca Pháp công nhận hay thật đấy. Cơ mà chúc chú will 1 ngày vui vẻ nhé,northern,
23383,Ừ bánh mì full hóa chất từ thịt tới cọng rau nhé. :))) Đố các bạn ở đâu trồng nhiều hành lá chỉ 2 nghìn 1kg thậm chí 1k 1kg mà dân xung quanh chỉ trồng ko dám ăn nè :))),southern,
23384,Em ở ninh bình nè anh,southern,
23385,"Anh chịu khó thực sự.nhà em ở bắc Ninh nè ,hôm nào anh lên gặp em nha",southern,
23386,Một video làm riêng về các TikTok cơ nhảy dance ạ anh làm đi em kéo cả dòng họ follower cho anh nè,southern,
